"Cust_ID","Recency","Frequency","monetary","RScore","FM_score"
17144,2,0.0238,791.0,5,3.0
17146,106,0.0118,472.0,2,2.0
17147,23,0.0138,1305.0,4,3.0
17148,52,1.0,138.0,3,3.0
17152,195,0.0429,1754.0,1,4.0
17153,25,1.0,211.0,4,3.0
17154,76,1.0,280.0,2,3.0
17155,18,0.0124,240.0,4,2.0
17157,8,0.0118,300.0,5,2.0
17158,33,0.0091,1089.0,4,3.0
17159,22,0.0199,1468.0,4,3.0
17160,32,0.0284,3842.0,4,4.0
17162,29,0.036,1405.0,4,4.0
17163,22,0.0345,282.0,4,3.0
17164,33,0.0289,2329.0,4,4.0
17165,285,1.0,112.0,1,3.0
17166,39,0.012,217.0,3,2.0
17169,58,0.0157,760.0,3,2.0
17171,290,1.0,208.0,1,3.0
17172,79,1.0,204.0,2,3.0
17173,6,0.063,3270.0,5,4.0
17174,218,1.0,66.0,1,3.0
17175,45,0.0158,1264.0,3,3.0
17176,202,1.0,315.0,1,3.0
17179,179,0.0163,709.0,1,2.0
17180,57,0.0153,644.0,3,2.0
17181,58,0.0063,262.0,3,2.0
17183,8,0.0606,3040.0,5,4.0
17186,47,0.1333,200.0,3,3.0
17187,227,1.0,172.0,1,3.0
17188,12,0.0199,1807.0,5,3.0
17189,107,0.0079,312.0,2,2.0
17190,59,1.0,214.0,3,3.0
17191,29,0.0205,1761.0,4,3.0
17193,36,0.0493,1512.0,3,4.0
17194,361,1.0,172.0,1,3.0
17197,30,1.0,523.0,4,4.0
17198,24,0.0086,471.0,4,2.0
17201,54,1.0,326.0,3,3.0
17203,36,0.2308,3101.0,3,5.0
17204,176,0.0449,1360.0,2,4.0
17205,54,1.0,96.0,3,3.0
17206,54,1.0,208.0,3,3.0
17211,27,0.0233,2093.0,4,4.0
17212,254,1.0,239.0,1,3.0
17213,41,0.0214,2542.0,3,4.0
17214,61,0.02,800.0,3,3.0
17217,235,1.0,115.0,1,3.0
17218,5,0.0274,1682.0,5,3.0
17219,32,1.0,105.0,4,3.0
17220,25,0.0411,2845.0,4,4.0
17221,8,0.0667,269.0,5,3.0
17222,66,1.0,351.0,3,3.0
17223,311,0.0339,253.0,1,3.0
17226,309,1.0,402.0,1,3.0
17227,19,0.0171,879.0,4,3.0
17228,16,0.0223,1860.0,4,4.0
17229,97,0.0426,305.0,2,3.0
17230,265,0.0833,2917.0,1,4.0
17231,13,0.0286,2661.0,5,4.0
17232,3,0.1538,409.0,5,3.0
17233,36,1.0,166.0,3,3.0
17234,183,1.0,112.0,1,3.0
17235,26,0.0057,573.0,4,2.0
17236,13,0.0171,900.0,5,3.0
17237,12,0.1667,324.0,5,3.0
17238,3,0.0459,3371.0,5,4.0
17239,313,1.0,362.0,1,3.0
17242,109,0.0274,1104.0,2,3.0
17243,2,0.0705,7827.0,5,4.0
17244,54,1.0,985.0,3,4.0
17245,205,1.0,186.0,1,3.0
17247,16,1.0,209.0,4,3.0
17248,121,1.0,324.0,2,3.0
17250,4,0.0077,274.0,5,2.0
17251,363,1.0,249.0,1,3.0
17252,117,0.0282,322.0,2,2.0
17253,19,1.0,129.0,4,3.0
17254,5,0.1667,263.0,5,3.0
17255,41,0.0077,278.0,3,2.0
17256,108,0.0097,247.0,2,2.0
17259,149,0.009,542.0,2,2.0
17262,53,0.0159,1218.0,3,3.0
17263,209,1.0,58.0,1,3.0
17265,139,0.0465,480.0,2,3.0
17266,3,0.0205,265.0,5,2.0
17267,128,2.0,308.0,2,4.0
17268,108,0.0288,844.0,2,3.0
17272,43,0.0181,1786.0,3,3.0
17274,36,1.0,119.0,3,3.0
17277,228,0.0208,995.0,1,3.0
17278,242,1.0,164.0,1,3.0
17279,58,1.0,116.0,3,3.0
17282,131,0.0176,1211.0,2,3.0
17284,61,0.0217,1610.0,3,3.0
17286,22,1.0,142.0,4,3.0
17287,27,0.0202,770.0,4,3.0
17288,10,0.02,1160.0,5,3.0
17289,32,0.02,907.0,4,3.0
17290,4,0.1429,427.0,5,4.0
17291,309,1.0,576.0,1,4.0
17293,9,0.0226,1791.0,5,3.0
17295,29,0.0811,457.0,4,3.0
17297,18,1.0,100.0,4,3.0
17298,102,0.0833,516.0,2,3.0
17299,12,0.0245,557.0,5,3.0
17301,22,1.0,158.0,4,3.0
17302,15,0.0171,1104.0,4,3.0
17303,362,1.0,211.0,1,3.0
17306,11,0.0552,6850.0,5,4.0
17309,96,1.0,86.0,2,3.0
17311,79,0.0084,1108.0,2,3.0
17312,139,0.1364,683.0,2,4.0
17313,32,1.0,2160.0,4,5.0
17314,25,0.0277,2341.0,4,4.0
17315,2,0.1008,5501.0,5,5.0
17317,47,0.0682,2508.0,3,4.0
17320,101,0.0112,1069.0,2,3.0
17321,9,0.0333,551.0,5,3.0
17323,16,0.0252,977.0,4,3.0
17324,18,0.0114,790.0,4,2.0
17325,281,1.0,110.0,1,3.0
17329,15,0.0066,534.0,4,2.0
17330,23,0.0435,344.0,4,3.0
17333,86,1.0,432.0,2,4.0
17334,303,0.2857,312.0,1,3.0
17337,152,0.025,1655.0,2,3.0
17338,18,0.0232,6090.0,4,4.0
17339,95,0.0074,236.0,2,2.0
17340,30,0.0325,11542.0,4,4.0
17341,157,0.0142,694.0,2,2.0
17343,356,1.0,183.0,1,3.0
17344,47,1.0,141.0,3,3.0
17345,16,0.022,533.0,4,3.0
17346,4,0.0404,2238.0,5,4.0
17347,87,1.0,216.0,2,3.0
17348,15,0.0176,877.0,4,3.0
17349,180,1.0,87.0,1,3.0
17350,9,0.0909,1066.0,5,4.0
17351,37,0.0126,591.0,3,2.0
17353,130,0.0769,1200.0,2,4.0
17354,51,1.0,1338.0,3,4.0
17356,312,1.0,177.0,1,3.0
17357,25,2.0,331.0,4,4.0
17358,304,0.0377,10372.0,1,4.0
17359,12,1.0,63.0,5,3.0
17360,18,0.0179,491.0,4,3.0
17361,50,0.0123,447.0,3,2.0
17362,240,0.0282,283.0,1,2.0
17364,1,0.0331,3940.0,5,4.0
17365,13,0.0249,3648.0,5,4.0
17367,239,1.0,146.0,1,3.0
17368,24,0.0254,1592.0,4,3.0
17370,73,0.0408,354.0,2,3.0
17371,18,0.0087,314.0,4,2.0
17372,41,0.0248,1217.0,3,3.0
17373,41,0.0147,664.0,3,2.0
17374,219,0.0313,463.0,1,3.0
17375,200,0.0184,316.0,1,2.0
17376,71,0.0083,188.0,3,1.0
17377,24,0.057,3323.0,4,4.0
17379,12,1.0,302.0,5,3.0
17381,9,0.0795,18329.0,5,4.0
17382,66,1.0,48.0,3,3.0
17383,5,1.0,187.0,5,3.0
17384,20,0.01,338.0,4,2.0
17385,15,1.0,234.0,4,3.0
17386,8,0.0377,2786.0,5,4.0
17387,20,0.1333,672.0,4,4.0
17388,78,0.019,1145.0,2,3.0
17389,1,0.0934,20724.0,5,4.0
17391,164,1.0,480.0,2,4.0
17392,307,0.0377,296.0,1,3.0
17394,220,1.0,258.0,1,3.0
17396,40,0.021,6040.0,3,4.0
17397,23,2.0,666.0,4,4.0
17398,115,0.0211,478.0,2,3.0
17400,127,0.0219,1692.0,2,3.0
17402,5,0.0328,1816.0,5,4.0
17403,37,1.0,271.0,3,3.0
17404,5,0.0364,31216.0,5,4.0
17405,2,0.02,652.0,5,3.0
17406,334,0.0588,1338.0,1,4.0
17409,185,0.0308,396.0,1,3.0
17410,17,0.025,1160.0,4,3.0
17411,13,0.012,728.0,5,2.0
17412,3,0.0189,1218.0,5,3.0
17414,44,0.0141,620.0,3,2.0
17415,80,1.0,100.0,2,3.0
17416,30,0.0277,6136.0,4,4.0
17418,43,0.0071,418.0,3,2.0
17419,12,0.0336,3563.0,5,4.0
17420,51,0.0093,494.0,3,2.0
17422,17,0.0214,1666.0,4,3.0
17423,47,0.0116,779.0,3,2.0
17425,20,0.0476,793.0,4,3.0
17426,9,0.0218,4264.0,5,4.0
17427,72,1.0,94.0,3,3.0
17428,1,0.0759,15472.0,5,4.0
17429,129,0.033,348.0,2,3.0
17430,33,0.006,276.0,4,2.0
17431,314,1.0,412.0,1,4.0
17432,19,0.1,370.0,4,3.0
17433,89,1.0,287.0,2,3.0
17434,3,0.0833,2020.0,5,4.0
17436,2,0.0088,246.0,5,2.0
17438,254,1.0,341.0,1,3.0
17440,157,0.0326,228.0,2,3.0
17442,37,0.0235,2019.0,3,4.0
17443,220,1.0,504.0,1,4.0
17444,152,0.0909,1921.0,2,4.0
17446,177,0.0148,210.0,2,2.0
17447,41,0.0625,515.0,3,3.0
17449,3,0.0196,2210.0,5,4.0
17450,9,0.1278,182899.0,5,5.0
17451,2,0.0571,1630.0,5,4.0
17453,18,0.0417,533.0,4,3.0
17454,193,0.0238,489.0,1,3.0
17455,204,1.0,126.0,1,3.0
17456,366,1.0,224.0,1,3.0
17457,127,0.0234,1830.0,2,4.0
17458,16,1.0,308.0,4,3.0
17459,44,0.1111,527.0,3,4.0
17460,95,0.0179,552.0,2,3.0
17461,23,0.375,604.0,4,4.0
17462,61,0.0089,640.0,3,2.0
17463,17,0.0168,1565.0,4,3.0
17464,159,1.0,258.0,2,3.0
17466,11,0.029,545.0,5,3.0
17468,11,0.4,116.0,5,3.0
17469,17,0.0265,1839.0,4,4.0
17470,45,0.0154,872.0,3,3.0
17472,192,0.0275,663.0,1,3.0
17475,80,1.0,151.0,2,3.0
17480,78,1.0,488.0,2,4.0
17481,4,0.044,1053.0,5,4.0
17483,66,0.0252,418.0,3,3.0
17486,262,1.0,375.0,1,3.0
17489,59,0.0129,320.0,3,2.0
17490,1,0.0395,1675.0,5,4.0
17491,2,0.0272,3228.0,5,4.0
17492,249,1.0,362.0,1,3.0
17495,8,0.0625,450.0,5,3.0
17496,359,1.0,262.0,1,3.0
17498,76,1.0,198.0,2,3.0
17499,290,1.0,440.0,1,4.0
17500,30,1.0,32.0,4,3.0
17501,221,2.0,284.0,1,4.0
17502,10,0.1905,678.0,5,4.0
17503,3,0.0541,429.0,5,3.0
17504,207,0.0769,2554.0,1,4.0
17505,162,0.0444,982.0,2,4.0
17506,76,1.0,268.0,2,3.0
17507,262,0.0408,599.0,1,3.0
17508,281,1.0,387.0,1,3.0
17509,58,1.1429,6016.0,3,5.0
17510,25,1.0,262.0,4,3.0
17511,3,0.0833,86624.0,5,4.0
17512,29,0.0365,3628.0,4,4.0
17513,73,1.0,482.0,2,4.0
17514,129,1.0,188.0,2,3.0
17515,32,0.0139,395.0,4,2.0
17516,16,0.0185,633.0,4,3.0
17517,309,1.0,136.0,1,3.0
17519,18,0.017,1950.0,4,3.0
17520,54,1.0,398.0,3,3.0
17521,30,0.0175,689.0,4,2.0
17522,2,0.0229,911.0,5,3.0
17523,12,0.4444,420.0,5,4.0
17524,362,1.0,151.0,1,3.0
17525,360,1.0,428.0,1,4.0
17526,5,0.011,518.0,5,2.0
17527,54,0.0241,695.0,3,3.0
17528,2,0.1127,2718.0,5,5.0
17530,2,0.0274,2152.0,5,4.0
17531,191,1.0,274.0,1,3.0
17534,54,1.0,218.0,3,3.0
17535,281,1.0,172.0,1,3.0
17537,30,0.0073,787.0,4,2.0
17538,26,1.0,98.0,4,3.0
17540,25,0.0068,523.0,4,2.0
17542,270,1.0,139.0,1,3.0
17545,44,3.0,423.0,3,4.0
17548,234,1.0,108.0,1,3.0
17549,24,0.069,108.0,4,2.0
17550,198,0.0638,204.0,1,2.0
17551,360,1.0,10328.0,1,5.0
17552,61,0.0128,857.0,3,3.0
17553,130,1.0,1240.0,2,4.0
17554,2,0.0338,1389.0,5,4.0
17555,20,0.0063,438.0,4,2.0
17556,206,1.0,117.0,1,3.0
17557,15,0.0441,504.0,4,3.0
17560,95,0.0184,838.0,2,3.0
17561,20,1.0,125.0,4,3.0
17562,15,0.0438,1024.0,4,4.0
17564,25,0.0526,456.0,4,3.0
17566,9,0.1111,800.0,5,4.0
17567,8,0.0219,3927.0,5,4.0
17569,333,1.0,244.0,1,3.0
17571,51,0.0161,1189.0,3,3.0
17572,72,0.0132,171.0,3,1.0
17573,30,0.0462,377.0,4,3.0
17574,243,1.0,148.0,1,3.0
17576,9,0.0531,2869.0,5,4.0
17578,219,1.0,144.0,1,3.0
17579,5,0.017,421.0,5,2.0
17580,253,0.028,218.0,1,2.0
17581,1,0.0643,10322.0,5,4.0
17582,237,1.0,148.0,1,3.0
17584,8,0.0165,1070.0,5,3.0
17585,110,0.0174,821.0,2,2.0
17588,101,0.0226,1122.0,2,3.0
17589,61,0.0221,2225.0,3,4.0
17590,3,0.0769,1334.0,5,4.0
17591,74,0.0237,1795.0,2,3.0
17593,4,0.0143,3325.0,5,3.0
17594,86,0.0118,1058.0,2,3.0
17595,13,0.0769,362.0,5,3.0
17596,24,0.0202,1956.0,4,4.0
17597,214,1.0,1632.0,1,4.0
17600,18,1.0,114.0,4,3.0
17601,240,1.0,101.0,1,3.0
17602,3,0.0186,4498.0,5,4.0
17603,79,1.0,148.0,2,3.0
17604,218,0.0208,272.0,1,2.0
17608,34,2.0,150.0,3,3.0
17609,41,0.0174,963.0,3,3.0
17611,8,0.0423,3556.0,5,4.0
17612,54,0.0245,1872.0,3,4.0
17613,23,0.0493,14225.0,4,4.0
17614,58,1.0,324.0,3,3.0
17615,131,0.0323,303.0,2,3.0
17616,174,0.0154,672.0,2,2.0
17618,6,0.0084,725.0,5,2.0
17619,313,1.0,222.0,1,3.0
17620,60,1.0,56.0,3,3.0
17621,22,0.009,1490.0,4,3.0
17623,33,1.0,509.0,4,4.0
17624,15,0.0098,691.0,4,2.0
17625,19,0.0167,1882.0,4,3.0
17628,82,1.0,107.0,2,3.0
17629,6,0.0225,1634.0,5,3.0
17630,170,0.0313,300.0,2,3.0
17631,2,0.0129,420.0,5,2.0
17633,32,0.0444,1297.0,4,4.0
17634,37,0.0298,1947.0,3,4.0
17636,20,1.0,279.0,4,3.0
17637,32,0.0235,484.0,4,3.0
17639,277,1.0,43.0,1,3.0
17640,87,1.0,606.0,2,4.0
17642,120,0.0345,676.0,2,3.0
17643,374,1.0,104.0,1,3.0
17644,2,0.0423,2761.0,5,4.0
17646,220,0.0204,872.0,1,3.0
17647,66,1.0,83.0,3,3.0
17648,61,0.0211,1450.0,3,3.0
17649,139,1.0,822.0,2,4.0
17650,22,1.0,183.0,4,3.0
17651,12,0.0599,3916.0,5,4.0
17652,26,0.0467,4587.0,4,4.0
17653,37,0.0471,866.0,3,4.0
17654,278,1.0,82.0,1,3.0
17655,11,0.0196,2039.0,5,4.0
17656,74,0.0893,1279.0,2,4.0
17658,26,0.0107,394.0,4,2.0
17659,18,0.0337,2572.0,4,4.0
17660,142,1.0,169.0,2,3.0
17663,26,0.0266,1633.0,4,3.0
17664,19,0.0103,576.0,4,2.0
17666,4,0.0317,768.0,5,3.0
17667,67,0.0215,1731.0,3,3.0
17668,2,0.0526,139.0,5,2.0
17669,43,0.0337,3664.0,3,4.0
17670,228,1.0,206.0,1,3.0
17671,16,0.0114,1323.0,4,3.0
17672,51,0.0077,2694.0,3,3.0
17673,2,0.0188,1543.0,5,3.0
17674,75,0.0068,472.0,2,2.0
17675,2,0.0845,18817.0,5,4.0
17676,5,0.0165,1438.0,5,3.0
17677,2,0.0734,15996.0,5,4.0
17678,264,1.0,245.0,1,3.0
17679,53,0.0588,1392.0,3,4.0
17680,24,1.0,190.0,4,3.0
17682,11,0.0167,2684.0,5,3.0
17684,44,1.0,231.0,3,3.0
17685,17,0.0196,3016.0,4,4.0
17686,8,0.0236,4436.0,5,4.0
17690,31,0.0436,3453.0,4,4.0
17691,359,0.1818,272.0,1,3.0
17692,128,0.0172,630.0,2,2.0
17693,138,1.0,123.0,2,3.0
17694,142,1.0,296.0,2,3.0
17695,132,0.0488,672.0,2,3.0
17696,39,0.0245,1819.0,3,3.0
17697,237,1.0,264.0,1,3.0
17698,261,1.0,150.0,1,3.0
17700,17,0.015,2523.0,4,3.0
17701,253,1.0,335.0,1,3.0
17702,31,0.0226,1836.0,4,4.0
17703,36,0.0288,792.0,3,3.0
17704,169,0.0278,848.0,2,3.0
17705,4,0.0301,1588.0,5,3.0
17706,5,0.0468,8025.0,5,4.0
17707,186,0.0132,168.0,1,1.0
17708,188,0.0145,275.0,1,2.0
17709,170,1.0,74.0,2,3.0
17711,11,0.0071,380.0,5,2.0
17712,45,1.0,399.0,3,3.0
17714,321,1.0,128.0,1,3.0
17715,201,1.0,384.0,1,3.0
17716,23,0.0447,5595.0,4,4.0
17718,233,1.0,105.0,1,3.0
17719,38,0.0685,4106.0,3,4.0
17720,27,0.0117,1012.0,4,3.0
17722,97,0.0148,1952.0,2,3.0
17723,128,0.0682,3166.0,2,4.0
17724,72,0.0441,908.0,3,4.0
17725,17,0.0437,12959.0,4,4.0
17727,16,1.0,919.0,4,4.0
17728,4,0.0357,2580.0,5,4.0
17730,4,0.0401,4682.0,5,4.0
17731,80,0.0381,884.0,2,4.0
17732,373,1.0,262.0,1,3.0
17733,39,0.0089,470.0,3,2.0
17734,54,0.0166,653.0,3,2.0
17735,3,0.0519,13220.0,5,4.0
17736,10,0.019,222.0,5,2.0
17737,10,0.04,168.0,5,2.0
17738,20,0.0152,1446.0,4,3.0
17739,12,0.02,2751.0,5,4.0
17742,114,0.0091,224.0,2,2.0
17744,4,0.0169,1550.0,5,3.0
17746,241,1.0,76.0,1,3.0
17747,113,1.0,72.0,2,3.0
17749,179,0.0253,557.0,1,3.0
17750,6,0.0563,513.0,5,3.0
17752,360,1.0,0.0,1,3.0
17754,1,0.0192,1515.0,5,3.0
17757,2,0.0806,4967.0,5,4.0
17758,20,0.0345,3026.0,4,4.0
17759,18,0.0196,707.0,4,3.0
17760,22,0.0057,241.0,4,2.0
17761,33,1.0,384.0,4,3.0
17763,264,1.0,12.0,1,3.0
17764,51,0.0123,734.0,3,2.0
17765,159,0.0303,306.0,2,2.0
17767,16,1.0,270.0,4,3.0
17768,9,0.0189,1928.0,5,4.0
17769,13,0.0324,3780.0,5,4.0
17770,199,0.0588,794.0,1,3.0
17771,57,0.0075,166.0,3,1.0
17772,11,2.0,144.0,5,3.0
17774,97,0.019,1008.0,2,3.0
17775,255,1.0,72.0,1,3.0
17777,25,0.039,611.0,4,3.0
17779,22,0.0244,597.0,4,3.0
17781,160,1.0,87.0,2,3.0
17783,73,0.0114,165.0,2,1.0
17785,54,1.0,120.0,3,3.0
17786,86,0.0086,239.0,2,2.0
17787,153,0.0182,1727.0,2,3.0
17788,74,0.0351,1172.0,2,4.0
17789,282,1.0,201.0,1,3.0
17790,27,0.0413,1828.0,4,4.0
17791,30,1.0,109.0,4,3.0
17793,26,1.0,189.0,4,3.0
17795,180,0.0233,314.0,1,2.0
17796,41,0.0121,541.0,3,2.0
17797,23,0.0186,623.0,4,3.0
17799,23,0.0294,2480.0,4,4.0
17800,38,0.0302,1155.0,3,3.0
17802,83,0.0103,1205.0,2,3.0
17805,74,1.0,588.0,2,4.0
17806,12,1.0,438.0,5,4.0
17809,17,0.0335,5150.0,4,4.0
17811,5,0.1182,7205.0,5,5.0
17812,13,0.0112,587.0,5,2.0
17813,15,0.0862,1287.0,4,4.0
17816,37,0.0121,39.0,3,1.0
17817,5,0.0073,114.0,5,1.0
17819,72,0.0199,2063.0,3,4.0
17824,52,1.0,216.0,3,3.0
17827,6,0.0139,1787.0,5,3.0
17828,23,0.0245,856.0,4,3.0
17829,299,1.0,894.0,1,4.0
17830,2,0.0104,344.0,5,2.0
17831,34,1.0,36.0,3,3.0
17832,50,1.0,101.0,3,3.0
17835,3,0.1364,301.0,5,3.0
17836,48,1.0,110.0,3,3.0
17837,43,0.0656,1199.0,3,4.0
17838,27,0.0144,2193.0,4,3.0
17839,43,1.0,303.0,3,3.0
17841,2,0.3324,34376.0,5,5.0
17843,304,1.0,164.0,1,3.0
17844,107,1.0,52.0,2,3.0
17848,129,0.0303,512.0,2,3.0
17849,219,0.0345,226.0,1,3.0
17850,373,17.0,4792.0,1,5.0
17852,12,2.0,111.0,5,3.0
17854,186,0.0465,123.0,1,2.0
17855,373,1.0,162.0,1,3.0
17856,2,0.0142,1314.0,5,3.0
17857,5,0.0635,23100.0,5,4.0
17858,6,0.0301,4315.0,5,4.0
17859,305,1.0,146.0,1,3.0
17860,369,1.0,249.0,1,3.0
17861,4,0.0252,1391.0,5,3.0
17862,324,1.0,264.0,1,3.0
17863,60,0.0193,2820.0,3,4.0
17864,13,0.0114,386.0,5,2.0
17865,31,0.0567,8274.0,4,4.0
17866,143,1.0,310.0,2,3.0
17867,31,0.023,1130.0,4,3.0
17869,108,0.0191,287.0,2,2.0
17870,3,0.0329,1557.0,5,4.0
17871,205,1.0,140.0,1,3.0
17873,81,0.017,1629.0,2,3.0
17874,186,0.0845,568.0,1,3.0
17877,171,1.0,158.0,2,3.0
17878,44,1.0,290.0,3,3.0
17879,174,1.0,163.0,2,3.0
17880,365,1.0,434.0,1,4.0
17881,305,1.0,137.0,1,3.0
17883,4,0.0164,483.0,5,2.0
17884,4,0.0108,585.0,5,2.0
17885,13,1.0,160.0,5,3.0
17886,32,0.0137,789.0,4,2.0
17887,130,1.0,64.0,2,3.0
17888,22,0.0237,351.0,4,2.0
17889,213,0.018,190.0,1,2.0
17890,323,0.05,498.0,1,3.0
17891,163,1.0,90.0,2,3.0
17892,57,0.03,231.0,3,2.0
17893,226,1.0,30.0,1,3.0
17894,72,0.027,914.0,3,3.0
17895,45,1.0,66.0,3,3.0
17896,24,1.0,288.0,4,3.0
17897,173,0.0149,433.0,2,2.0
17898,86,0.0163,111.0,2,1.0
17899,160,1.0,86.0,2,3.0
17900,191,2.0,72.0,1,3.0
17901,30,1.0,46.0,4,3.0
17904,22,1.0,121.0,4,3.0
17905,72,0.0132,718.0,3,2.0
17906,248,1.0,58.0,1,3.0
17908,374,1.0,227.0,1,3.0
17911,10,1.0,335.0,5,3.0
17912,311,0.0909,185.0,1,2.0
17913,59,0.0067,391.0,3,2.0
17914,4,1.0,176.0,5,3.0
17917,46,0.0094,329.0,3,2.0
17919,89,1.0,1044.0,2,4.0
17920,5,0.0459,3549.0,5,4.0
17921,65,0.0197,778.0,3,3.0
17923,283,1.0,200.0,1,3.0
17924,12,0.0193,3048.0,5,4.0
17925,373,1.0,216.0,1,3.0
17926,134,0.0282,397.0,2,2.0
17928,46,0.0099,151.0,3,1.0
17929,309,1.0,180.0,1,3.0
17930,36,0.0244,1416.0,3,3.0
17931,135,0.0164,315.0,2,2.0
17932,30,0.0164,1298.0,4,3.0
17934,52,0.25,590.0,3,4.0
17935,139,0.5,135.0,2,3.0
17936,6,1.0,349.0,5,3.0
17937,9,0.0197,2676.0,5,4.0
17939,160,1.0,102.0,2,3.0
17940,50,0.0354,0.0,3,2.0
17941,131,1.0,252.0,2,3.0
17942,8,1.0,74.0,5,3.0
17946,234,0.0741,80.0,1,2.0
17947,38,1.0,156.0,3,3.0
17948,148,1.0,288.0,2,3.0
17949,2,0.1128,50619.0,5,5.0
17950,73,0.0102,295.0,2,2.0
17951,40,0.009,942.0,3,3.0
17954,6,0.03,12100.0,5,4.0
17955,199,0.1818,562.0,1,4.0
17957,67,1.0,43.0,3,3.0
17958,117,1.0,124.0,2,3.0
17960,172,1.0,72.0,2,3.0
17961,22,0.108,936.0,4,4.0
17962,143,1.0,72.0,2,3.0
17964,32,0.0058,313.0,4,2.0
17965,38,0.042,2085.0,3,4.0
17966,38,0.0222,124.0,3,2.0
17967,372,1.0,93.0,1,3.0
17968,374,1.0,282.0,1,3.0
17969,167,0.0102,130.0,2,1.0
17970,212,1.0,494.0,1,4.0
17972,242,1.0,96.0,1,3.0
17973,52,1.0,330.0,3,3.0
17974,25,0.0153,674.0,4,2.0
17975,16,0.0369,4118.0,4,4.0
17976,373,1.0,314.0,1,3.0
17977,30,1.0,115.0,4,3.0
17978,366,1.0,150.0,1,3.0
17979,36,0.0178,706.0,3,3.0
17980,166,0.0154,839.0,2,3.0
17984,146,1.0,123.0,2,3.0
17985,23,1.0,559.0,4,4.0
17986,57,1.0,20.0,3,3.0
17987,186,1.0,184.0,1,3.0
17988,12,0.0222,110.0,5,2.0
17990,237,0.0238,578.0,1,3.0
17991,226,1.0,69.0,1,3.0
17994,122,0.0235,597.0,2,3.0
17995,282,1.0,24.0,1,3.0
17997,75,0.0879,1461.0,2,4.0
17999,38,0.0061,318.0,3,2.0
18001,13,0.0267,260.0,5,2.0
18004,363,1.0,147.0,1,3.0
18005,4,0.0444,181.0,5,2.0
18006,24,1.0,398.0,4,3.0
18008,71,0.0361,1751.0,3,4.0
18009,236,1.0,175.0,1,3.0
18010,257,1.0,123.0,1,3.0
18011,374,1.0,93.0,1,3.0
18013,156,2.0,136.0,2,3.0
18014,29,1.0,175.0,4,3.0
18015,5,1.0,93.0,5,3.0
18016,33,0.015,1073.0,4,3.0
18017,82,0.013,600.0,2,2.0
18018,109,0.0217,70.0,2,2.0
18019,52,1.0,29.0,3,3.0
18022,36,1.0,544.0,3,4.0
18024,153,2.0,326.0,2,4.0
18027,99,1.0,97.0,2,3.0
18030,5,0.0513,130.0,5,2.0
18032,335,1.0,72.0,1,3.0
18033,66,1.0,84.0,3,3.0
18034,22,2.0,380.0,4,4.0
18035,36,0.3333,612.0,3,4.0
18036,33,0.014,441.0,4,2.0
18037,155,0.0287,42.0,2,2.0
18040,20,0.0088,346.0,4,2.0
18041,12,0.058,3771.0,5,4.0
18042,54,1.0,99.0,3,3.0
18043,25,0.0087,452.0,4,2.0
18044,5,0.028,1358.0,5,3.0
18045,46,1.0,152.0,3,3.0
18048,204,2.0,171.0,1,3.0
18050,360,1.0,76.0,1,3.0
18053,71,1.0,268.0,3,3.0
18055,8,0.0275,15933.0,5,4.0
18056,289,1.0,300.0,1,3.0
18058,10,1.0,192.0,5,3.0
18059,24,0.0667,272.0,4,3.0
18061,22,0.0289,2165.0,4,4.0
18062,174,0.0182,728.0,2,3.0
18064,134,0.0194,936.0,2,3.0
18065,6,0.0389,2288.0,5,4.0
18066,76,1.0,328.0,2,3.0
18067,41,1.0,334.0,3,3.0
18069,27,0.0166,11845.0,4,3.0
18071,258,0.0183,386.0,1,2.0
18072,186,1.0,192.0,1,3.0
18073,115,0.1429,3732.0,2,5.0
18074,374,1.0,398.0,1,3.0
18075,24,0.0296,2206.0,4,4.0
18077,9,0.0306,2608.0,5,4.0
18078,218,0.0465,365.0,1,3.0
18079,46,0.0206,1550.0,3,3.0
18080,19,0.0089,1302.0,4,3.0
18081,37,0.0306,262.0,3,3.0
18082,26,1.0,518.0,4,4.0
18084,17,1.0,0.0,4,3.0
18085,331,0.0455,720.0,1,3.0
18086,275,1.0,104.0,1,3.0
18087,291,1.0,3906.0,1,5.0
18088,62,1.0,137.0,3,3.0
18092,3,0.0302,8622.0,5,4.0
18093,94,0.019,2224.0,2,4.0
18094,82,0.0332,3330.0,2,4.0
18095,313,0.0952,524.0,1,3.0
18096,12,0.0566,735.0,5,3.0
18097,8,0.0172,2318.0,5,3.0
18099,128,1.0,155.0,2,3.0
18101,12,0.015,162.0,5,1.0
18102,1,0.1549,225792.0,5,5.0
18104,38,1.0,756.0,3,4.0
18105,38,1.0,107.0,3,3.0
18106,330,1.0,389.0,1,3.0
18108,255,1.0,240.0,1,3.0
18109,2,0.0705,4444.0,5,4.0
18110,20,1.0,224.0,4,3.0
18112,13,0.0129,223.0,5,2.0
18113,369,1.0,72.0,1,3.0
18114,291,1.0,168.0,1,3.0
18116,68,0.0268,1204.0,3,3.0
18117,26,1.0,195.0,4,3.0
18118,11,0.0722,4960.0,5,4.0
18119,368,1.0,139.0,1,3.0
18120,215,1.0,96.0,1,3.0
18121,150,0.3333,697.0,2,4.0
18122,9,0.042,1600.0,5,4.0
18123,25,0.25,548.0,4,4.0
18125,30,0.0139,1045.0,4,3.0
18126,61,1.0,208.0,3,3.0
