Cust_ID,Recency,Frequency,monetary,RScore,FM_score,rfm_segment
16542,54,1,124,3,3,Potential Loyalists
16545,165,1,336,2,3,Customers Needing Attention
16546,291,0.0241,825,1,3,At Risk
16549,11,0.0308,3824,5,4,Champions
16550,109,0.0192,1981,2,4,At Risk
16551,96,0.0124,974,2,3,Customers Needing Attention
16552,243,0.0152,309,1,2,Hibernating
16553,164,0.0606,5464,2,4,At Risk
16554,43,0.0103,778,3,2,Customers Needing Attention
16555,36,0.0267,254,3,2,Customers Needing Attention
16556,67,0.0237,2765,3,4,Loyal Customers
16557,25,0.0175,210,4,2,Potential Loyalists
16558,1,0.0545,7308,5,4,Champions
16560,27,0.006,626,4,2,Potential Loyalists
16561,6,0.0364,483,5,3,Loyal Customers
16563,54,1,830,3,4,Loyal Customers
16565,365,1,156,1,3,At Risk
16566,16,0.018,576,4,3,Potential Loyalists
16567,195,0.014,680,1,2,Hibernating
16569,4,1,96,5,3,Loyal Customers
16570,16,0.0337,3735,4,4,Loyal Customers
16571,27,0.0117,1268,4,3,Potential Loyalists
16572,128,0.0201,909,2,3,Customers Needing Attention
16573,85,0.0097,508,2,2,Customers Needing Attention
16574,72,1,490,3,4,Loyal Customers
16581,183,1,84,1,3,At Risk
16582,114,1,264,2,3,Customers Needing Attention
16583,374,1,227,1,3,At Risk
16584,81,0.0114,790,2,2,Customers Needing Attention
16586,249,1,352,1,3,At Risk
16587,233,1,125,1,3,At Risk
16589,72,0.033,454,3,3,Potential Loyalists
16591,69,1,214,3,3,Potential Loyalists
16592,5,0.0563,4043,5,4,Champions
16593,51,0.0108,230,3,2,Customers Needing Attention
16594,76,1,136,2,3,Customers Needing Attention
16595,62,1,310,3,3,Potential Loyalists
16596,16,0.0057,227,4,2,Potential Loyalists
16597,5,1,62,5,3,Loyal Customers
16598,286,1,131,1,3,At Risk
16600,5,0.0179,490,5,3,Loyal Customers
16601,41,1,150,3,3,Potential Loyalists
16602,37,1,495,3,4,Loyal Customers
16603,75,0.1111,420,2,4,At Risk
16607,18,0.038,2180,4,4,Loyal Customers
16609,16,0.0294,5189,4,4,Loyal Customers
16610,220,1,78,1,3,At Risk
16611,187,1,124,1,3,At Risk
16612,33,0.0143,1109,4,3,Potential Loyalists
16613,71,1,598,3,4,Loyal Customers
16614,183,1,420,1,4,Cant Lose Them
16616,16,0.014,348,4,2,Potential Loyalists
16617,236,1,134,1,3,At Risk
16618,32,0.0137,2052,4,3,Potential Loyalists
16619,264,1,204,1,3,At Risk
16620,4,0.0078,134,5,1,Recent Customers
16621,52,0.0176,345,3,2,Customers Needing Attention
16623,246,1,129,1,3,At Risk
16624,81,0.0169,665,2,2,Customers Needing Attention
16625,275,1,348,1,3,At Risk
16626,1,0.0599,3912,5,4,Champions
16627,80,1,156,2,3,Customers Needing Attention
16628,30,0.0243,2140,4,4,Loyal Customers
16629,74,0.0833,296,2,3,Customers Needing Attention
16633,18,0.0275,2472,4,4,Loyal Customers
16634,223,0.0132,162,1,1,Lost
16637,33,0.0206,878,4,3,Potential Loyalists
16638,23,0.0288,1206,4,3,Potential Loyalists
16639,32,0.0146,1080,4,3,Potential Loyalists
16641,106,1,178,2,3,Customers Needing Attention
16642,5,0.0098,620,5,2,Potential Loyalists
16643,246,1,465,1,4,Cant Lose Them
16644,178,0.0556,765,2,3,Customers Needing Attention
16647,170,0.0556,222,2,3,Customers Needing Attention
16648,43,1,292,3,3,Potential Loyalists
16650,72,1,474,3,4,Loyal Customers
16652,59,0.0278,6003,3,4,Loyal Customers
16653,17,0.0357,1040,4,4,Loyal Customers
16654,142,0.0175,489,2,2,Customers Needing Attention
16655,18,0.019,3054,4,4,Loyal Customers
16656,23,0.0437,7826,4,4,Loyal Customers
16657,10,0.0163,704,5,2,Potential Loyalists
16658,369,1,118,1,3,At Risk
16659,190,1,24,1,3,At Risk
16660,17,0.0132,1354,4,3,Potential Loyalists
16665,363,1,73,1,3,At Risk
16666,20,1,42,4,3,Potential Loyalists
16667,69,0.0092,453,3,2,Customers Needing Attention
16668,16,0.0222,276,4,2,Potential Loyalists
16669,24,0.0536,1193,4,4,Loyal Customers
16670,17,0.0321,3486,4,4,Loyal Customers
16671,29,0.0219,1767,4,3,Potential Loyalists
16672,3,0.0755,7456,5,4,Champions
16674,55,0.0444,302,3,3,Potential Loyalists
16676,34,0.0131,1177,3,3,Potential Loyalists
16678,3,0.0427,2761,5,4,Champions
16679,367,1,112,1,3,At Risk
16680,44,1,156,3,3,Potential Loyalists
16681,73,0.033,1590,2,4,At Risk
16682,5,0.0272,968,5,3,Loyal Customers
16684,5,0.0789,58041,5,4,Champions
16685,62,2,205,3,3,Potential Loyalists
16686,48,0.0227,2327,3,4,Loyal Customers
16688,2,0.0667,1140,5,4,Champions
16689,76,0.25,300,2,3,Customers Needing Attention
16690,73,0.0154,169,2,1,About to Sleep
16692,257,1,1050,1,4,Cant Lose Them
16693,69,0.0098,372,3,2,Customers Needing Attention
16696,136,0.0351,670,2,3,Customers Needing Attention
16697,242,1,90,1,3,At Risk
16698,227,0.0714,2360,1,4,Cant Lose Them
16700,9,0.0362,4430,5,4,Champions
16701,9,0.0367,4304,5,4,Champions
16705,1,0.0557,13460,5,4,Champions
16706,38,0.0385,391,3,3,Potential Loyalists
16708,46,1,636,3,4,Loyal Customers
16709,85,0.0253,2067,2,4,At Risk
16710,20,0.0286,2031,4,4,Loyal Customers
16711,4,0.0141,1353,5,3,Loyal Customers
16712,19,0.0386,2864,4,4,Loyal Customers
16713,19,0.043,5423,4,4,Loyal Customers
16714,318,1,821,1,4,Cant Lose Them
16715,79,1,284,2,3,Customers Needing Attention
16716,267,0.0435,936,1,4,Cant Lose Them
16717,24,0.0174,3554,4,3,Potential Loyalists
16718,370,1,531,1,4,Cant Lose Them
16719,15,0.0197,1072,4,3,Potential Loyalists
16720,27,1,151,4,3,Potential Loyalists
16721,263,1,302,1,3,At Risk
16722,18,0.0369,3979,4,4,Loyal Customers
16723,108,1,295,2,3,Customers Needing Attention
16725,303,0.1,615,1,4,Cant Lose Them
16726,27,0.0149,1188,4,3,Potential Loyalists
16727,365,1,286,1,3,At Risk
16728,47,0.0183,10834,3,4,Loyal Customers
16729,39,0.1029,6100,3,5,Loyal Customers
16730,53,0.0112,580,3,2,Customers Needing Attention
16732,32,1,575,4,4,Loyal Customers
16734,53,0.0476,501,3,3,Potential Loyalists
16735,79,0.0195,2265,2,4,At Risk
16737,54,1,288,3,3,Potential Loyalists
16738,298,1,3,1,3,At Risk
16739,177,1,321,2,3,Customers Needing Attention
16743,30,0.0212,2295,4,4,Loyal Customers
16744,12,0.0429,1090,5,4,Champions
16745,87,0.0752,7299,2,4,At Risk
16746,5,0.0507,5804,5,4,Champions
16747,38,0.0645,768,3,3,Potential Loyalists
16748,18,0.0157,1584,4,3,Potential Loyalists
16750,45,0.0265,434,3,3,Potential Loyalists
16751,31,1,1588,4,4,Loyal Customers
16752,373,1,94,1,3,At Risk
16753,59,1,176,3,3,Potential Loyalists
16754,373,1,1400,1,4,Cant Lose Them
16755,115,0.0149,1272,2,3,Customers Needing Attention
16756,215,1,199,1,3,At Risk
16757,319,1,111,1,3,At Risk
16758,66,1,322,3,3,Potential Loyalists
16759,8,0.125,570,5,4,Champions
16761,97,1,280,2,3,Customers Needing Attention
16762,20,0.0238,1443,4,3,Potential Loyalists
16763,199,1,395,1,3,At Risk
16764,4,0.0922,2642,5,4,Champions
16766,274,2,1092,1,5,Cant Lose Them
16767,31,0.0383,5029,4,4,Loyal Customers
16768,48,0.0133,343,3,2,Customers Needing Attention
16769,261,1,262,1,3,At Risk
16770,58,0.0158,671,3,2,Customers Needing Attention
16771,34,0.0163,11834,3,3,Potential Loyalists
16773,58,1,110,3,3,Potential Loyalists
16774,68,0.0357,687,3,3,Potential Loyalists
16775,11,0.0307,1367,5,4,Champions
16776,61,1,382,3,3,Potential Loyalists
16777,81,0.0112,199,2,1,About to Sleep
16778,75,0.01,254,2,2,Customers Needing Attention
16779,3,0.0603,9753,5,4,Champions
16780,101,0.0125,388,2,2,Customers Needing Attention
16781,373,1,309,1,3,At Risk
16782,11,0.0365,2021,5,4,Champions
16784,20,1,112,4,3,Potential Loyalists
16788,124,0.0152,548,2,2,Customers Needing Attention
16789,9,1,86,5,3,Loyal Customers
16790,4,0.1714,1568,5,4,Champions
16791,30,0.023,1503,4,3,Potential Loyalists
16792,283,1,88,1,3,At Risk
16793,58,1,252,3,3,Potential Loyalists
16794,2,0.0556,1159,5,4,Champions
16795,366,1,388,1,3,At Risk
16796,90,1,298,2,3,Customers Needing Attention
16800,12,1,914,5,4,Champions
16801,164,0.036,1145,2,4,At Risk
16803,66,1,296,3,3,Potential Loyalists
16804,24,0.0121,484,4,2,Potential Loyalists
16805,174,0.0106,388,2,2,Customers Needing Attention
16806,104,0.0292,670,2,3,Customers Needing Attention
16807,143,0.0233,1097,2,3,Customers Needing Attention
16808,100,0.0114,239,2,2,Customers Needing Attention
16809,24,0.0208,1049,4,3,Potential Loyalists
16810,193,1,298,1,3,At Risk
16811,5,0.1429,495,5,4,Champions
16812,361,1,211,1,3,At Risk
16813,9,0.0508,1506,5,4,Champions
16814,15,0.059,5840,4,4,Loyal Customers
16816,104,0.0156,397,2,2,Customers Needing Attention
16817,3,0.0245,1338,5,3,Loyal Customers
16818,11,0.0561,3224,5,4,Champions
16820,96,1,410,2,3,Customers Needing Attention
16823,228,1,339,1,3,At Risk
16824,16,0.0133,470,4,2,Potential Loyalists
16825,39,0.0135,784,3,2,Customers Needing Attention
16826,52,1,342,3,3,Potential Loyalists
16828,113,1,114,2,3,Customers Needing Attention
16829,157,1,198,2,3,Customers Needing Attention
16830,39,1,273,3,3,Potential Loyalists
16832,204,0.1333,90,1,3,At Risk
16833,2,0.012,997,5,3,Loyal Customers
16834,228,1,422,1,4,Cant Lose Them
16835,129,0.0081,179,2,1,About to Sleep
16836,40,0.0256,251,3,2,Customers Needing Attention
16837,32,0.0419,2153,4,4,Loyal Customers
16838,198,0.0217,352,1,2,Hibernating
16839,9,0.0939,14224,5,4,Champions
16841,37,0.0238,1596,3,3,Potential Loyalists
16842,101,0.0148,1045,2,3,Customers Needing Attention
16843,43,0.0559,9112,3,4,Loyal Customers
16846,51,1,184,3,3,Potential Loyalists
16847,44,1,188,3,3,Potential Loyalists
16848,53,1,286,3,3,Potential Loyalists
16849,187,1,88,1,3,At Risk
16850,334,1,286,1,3,At Risk
16851,5,0.0625,311,5,3,Loyal Customers
16852,11,0.012,71,5,1,Recent Customers
16855,24,0.0952,288,4,3,Potential Loyalists
16856,15,1,36,4,3,Potential Loyalists
16858,369,1,332,1,3,At Risk
16859,145,0.0169,571,2,2,Customers Needing Attention
16861,60,0.02,160,3,2,Customers Needing Attention
16863,32,0.006,432,4,2,Potential Loyalists
16866,141,0.1364,116,2,3,Customers Needing Attention
16869,23,0.026,731,4,3,Potential Loyalists
16871,23,0.0241,2426,4,4,Loyal Customers
16872,78,0.0278,598,2,3,Customers Needing Attention
16873,5,0.0166,6010,5,3,Loyal Customers
16875,68,0.0183,1742,3,3,Potential Loyalists
16877,13,0.0305,814,5,3,Loyal Customers
16878,85,1,14,2,3,Customers Needing Attention
16880,31,0.0438,1077,4,4,Loyal Customers
16881,67,1,600,3,4,Loyal Customers
16882,67,0.0119,578,3,2,Customers Needing Attention
16883,188,0.0108,233,1,2,Hibernating
16884,38,2,395,3,4,Loyal Customers
16885,16,0.0087,374,4,2,Potential Loyalists
16887,36,1,160,3,3,Potential Loyalists
16889,195,0.021,1289,1,3,At Risk
16891,2,0.0135,661,5,2,Potential Loyalists
16892,2,0.0273,424,5,3,Loyal Customers
16893,367,1,129,1,3,At Risk
16895,65,1,198,3,3,Potential Loyalists
16897,300,0.1333,188,1,3,At Risk
16898,27,0.0087,416,4,2,Potential Loyalists
16899,8,0.0169,1247,5,3,Loyal Customers
16900,17,0.0625,823,4,4,Loyal Customers
16902,117,1,1148,2,4,At Risk
16903,30,1,347,4,3,Potential Loyalists
16904,5,0.0412,3262,5,4,Champions
16905,6,0.0191,2561,5,4,Champions
16906,82,0.0238,468,2,3,Customers Needing Attention
16907,30,0.0148,798,4,2,Potential Loyalists
16909,73,1,244,2,3,Customers Needing Attention
16910,5,0.0909,1153,5,4,Champions
16912,29,0.0372,2165,4,4,Loyal Customers
16913,291,1,88,1,3,At Risk
16914,37,1,170,3,3,Potential Loyalists
16915,10,0.0218,392,5,2,Potential Loyalists
16916,24,0.0057,524,4,2,Potential Loyalists
16917,277,1,372,1,3,At Risk
16918,50,0.0223,953,3,3,Potential Loyalists
16919,157,0.0516,2229,2,4,At Risk
16921,62,1,153,3,3,Potential Loyalists
16923,13,0.0541,6265,5,4,Champions
16924,22,0.0469,778,4,3,Potential Loyalists
16926,372,1,127,1,3,At Risk
16927,116,0.0121,145,2,1,About to Sleep
16928,81,0.0578,2243,2,4,At Risk
16929,4,0.0458,1255,5,4,Champions
16930,27,0.0698,238,4,3,Potential Loyalists
16931,6,0.0575,4066,5,4,Champions
16932,54,1,162,3,3,Potential Loyalists
16933,2,0.0084,496,5,2,Potential Loyalists
16934,55,2,877,3,5,Loyal Customers
16936,26,1,252,4,3,Potential Loyalists
16938,9,0.0133,3279,5,3,Loyal Customers
16940,53,0.0126,2899,3,3,Potential Loyalists
16942,13,0.0417,1756,5,4,Champions
16943,212,0.0278,534,1,3,At Risk
16945,22,0.0562,4173,4,4,Loyal Customers
16947,236,1,358,1,3,At Risk
16948,139,0.016,338,2,2,Customers Needing Attention
16949,4,0.0191,619,5,3,Loyal Customers
16950,57,0.0096,1052,3,3,Potential Loyalists
16951,135,0.0175,1112,2,3,Customers Needing Attention
16952,110,2,86,2,3,Customers Needing Attention
16953,31,1,20,4,3,Potential Loyalists
16954,1,0.0194,1585,5,3,Loyal Customers
16955,185,0.0211,454,1,3,At Risk
16956,18,1,225,4,3,Potential Loyalists
16957,240,0.0465,376,1,3,At Risk
16959,88,1,118,2,3,Customers Needing Attention
16960,39,0.014,468,3,2,Customers Needing Attention
16961,117,1,220,2,3,Customers Needing Attention
16963,188,1,113,1,3,At Risk
16965,227,1,162,1,3,At Risk
16966,9,0.03,1767,5,3,Loyal Customers
16967,190,1,252,1,3,At Risk
16968,5,0.0192,348,5,2,Potential Loyalists
16969,40,0.0196,604,3,3,Potential Loyalists
16971,39,1,122,3,3,Potential Loyalists
16976,268,1,72,1,3,At Risk
16978,78,1,306,2,3,Customers Needing Attention
16979,4,0.0203,1512,5,3,Loyal Customers
16980,256,0.0541,1038,1,4,Cant Lose Them
16982,61,1,376,3,3,Potential Loyalists
16983,13,0.0196,1619,5,3,Loyal Customers
16984,89,0.0465,3823,2,4,At Risk
16985,18,0.0292,5329,4,4,Loyal Customers
16986,30,1,2080,4,5,Champions
16987,4,0.0296,1292,5,3,Loyal Customers
16988,6,1,107,5,3,Loyal Customers
16989,8,0.0417,1574,5,4,Champions
16990,219,1,200,1,3,At Risk
16992,11,0.0182,1443,5,3,Loyal Customers
16996,31,0.0185,1524,4,3,Potential Loyalists
16997,289,0.0789,720,1,3,At Risk
16998,150,0.0256,304,2,2,Customers Needing Attention
16999,24,0.0385,484,4,3,Potential Loyalists
17001,1,0.0306,3718,5,4,Champions
17002,86,0.0146,1054,2,3,Customers Needing Attention
17004,47,0.0426,1311,3,4,Loyal Customers
17006,5,0.0556,720,5,3,Loyal Customers
17007,51,0.0195,753,3,3,Potential Loyalists
17010,19,1,204,4,3,Potential Loyalists
17011,31,1,272,4,3,Potential Loyalists
17014,9,0.0508,491,5,3,Loyal Customers
17015,29,0.019,1516,4,3,Potential Loyalists
17017,3,0.0539,8638,5,4,Champions
17018,41,0.007,858,3,3,Potential Loyalists
17019,12,0.0112,1121,5,3,Loyal Customers
17022,32,1,52,4,3,Potential Loyalists
17024,46,0.0265,93,3,2,Customers Needing Attention
17025,61,0.0096,346,3,2,Customers Needing Attention
17026,186,0.0108,168,1,1,Lost
17027,79,0.025,864,2,3,Customers Needing Attention
17029,111,0.0157,800,2,2,Customers Needing Attention
17030,64,1,105,3,3,Potential Loyalists
17031,12,0.0139,415,5,2,Potential Loyalists
17033,87,0.0109,968,2,3,Customers Needing Attention
17034,17,0.011,654,4,2,Potential Loyalists
17035,246,0.0299,429,1,3,At Risk
17037,88,1,1182,2,4,At Risk
17038,31,1,110,4,3,Potential Loyalists
17040,138,1,148,2,3,Customers Needing Attention
17041,27,0.009,955,4,3,Potential Loyalists
17042,3,0.0203,915,5,3,Loyal Customers
17043,33,0.017,1403,4,3,Potential Loyalists
17044,26,1,888,4,4,Loyal Customers
17045,114,0.0455,203,2,2,Customers Needing Attention
17046,158,1,688,2,4,At Risk
17047,86,0.0248,992,2,3,Customers Needing Attention
17048,118,0.014,793,2,2,Customers Needing Attention
17049,3,0.0328,5133,5,4,Champions
17050,97,0.0294,2860,2,4,At Risk
17051,195,1,277,1,3,At Risk
17052,29,1,400,4,3,Potential Loyalists
17053,131,1,318,2,3,Customers Needing Attention
17054,29,0.0229,856,4,3,Potential Loyalists
17058,82,0.0189,932,2,3,Customers Needing Attention
17059,30,0.0147,2691,4,3,Potential Loyalists
17060,267,1,240,1,3,At Risk
17061,74,0.0688,3908,2,4,At Risk
17062,314,0.0702,488,1,3,At Risk
17063,22,0.026,1401,4,3,Potential Loyalists
17064,59,0.0111,692,3,2,Customers Needing Attention
17068,13,0.0588,4360,5,4,Champions
17069,29,0.026,2371,4,4,Loyal Customers
17070,115,1,296,2,3,Customers Needing Attention
17071,29,0.0319,2153,4,4,Loyal Customers
17073,18,0.043,1097,4,4,Loyal Customers
17075,18,0.0133,684,4,2,Potential Loyalists
17076,37,0.0091,662,3,2,Customers Needing Attention
17078,37,2,185,3,3,Potential Loyalists
17079,79,1,120,2,3,Customers Needing Attention
17080,23,0.0081,280,4,2,Potential Loyalists
17081,26,0.0909,227,4,3,Potential Loyalists
17082,34,0.007,1695,3,3,Potential Loyalists
17083,110,0.0154,1406,2,3,Customers Needing Attention
17084,36,2,2511,3,5,Loyal Customers
17085,124,0.0208,1390,2,3,Customers Needing Attention
17086,8,0.1053,1736,5,4,Champions
17088,29,0.0177,1644,4,3,Potential Loyalists
17090,5,0.0199,1972,5,4,Champions
17091,3,0.0246,3715,5,4,Champions
17092,51,0.0175,1560,3,3,Potential Loyalists
17094,323,1,302,1,3,At Risk
17095,23,0.0096,1107,4,3,Potential Loyalists
17096,16,0.0162,810,4,2,Potential Loyalists
17097,3,0.022,775,5,3,Loyal Customers
17100,19,2,898,4,5,Champions
17101,11,0.0237,1676,5,3,Loyal Customers
17105,160,0.0135,604,2,2,Customers Needing Attention
17107,34,0.0244,10610,3,4,Loyal Customers
17109,30,0.0294,845,4,3,Potential Loyalists
17110,166,1,74,2,3,Customers Needing Attention
17111,48,1,203,3,3,Potential Loyalists
17114,6,0.0242,536,5,3,Loyal Customers
17115,9,0.0133,695,5,2,Potential Loyalists
17117,289,1,100,1,3,At Risk
17118,318,1,182,1,3,At Risk
17119,4,0.0351,482,5,3,Loyal Customers
17120,234,1,256,1,3,At Risk
17122,120,1,148,2,3,Customers Needing Attention
17123,162,1,354,2,3,Customers Needing Attention
17124,186,1,281,1,3,At Risk
17125,51,1,180,3,3,Potential Loyalists
17126,153,0.0237,934,2,3,Customers Needing Attention
17128,335,1,108,1,3,At Risk
17131,6,0.0704,2071,5,4,Champions
17133,16,0.0278,4832,4,4,Loyal Customers
17134,107,0.0126,352,2,2,Customers Needing Attention
17135,17,0.014,751,4,2,Potential Loyalists
17138,276,1,318,1,3,At Risk
17139,16,0.0438,10069,4,4,Loyal Customers
17140,248,1,450,1,4,Cant Lose Them
17142,240,1,238,1,3,At Risk
17144,2,0.0238,791,5,3,Loyal Customers
17146,106,0.0118,472,2,2,Customers Needing Attention
17147,23,0.0138,1305,4,3,Potential Loyalists
17148,52,1,138,3,3,Potential Loyalists
17152,195,0.0429,1754,1,4,Cant Lose Them
17153,25,1,211,4,3,Potential Loyalists
17154,76,1,280,2,3,Customers Needing Attention
17155,18,0.0124,240,4,2,Potential Loyalists
17157,8,0.0118,300,5,2,Potential Loyalists
17158,33,0.0091,1089,4,3,Potential Loyalists
17159,22,0.0199,1468,4,3,Potential Loyalists
17160,32,0.0284,3842,4,4,Loyal Customers
17162,29,0.036,1405,4,4,Loyal Customers
17163,22,0.0345,282,4,3,Potential Loyalists
17164,33,0.0289,2329,4,4,Loyal Customers
17165,285,1,112,1,3,At Risk
17166,39,0.012,217,3,2,Customers Needing Attention
17169,58,0.0157,760,3,2,Customers Needing Attention
17171,290,1,208,1,3,At Risk
17172,79,1,204,2,3,Customers Needing Attention
17173,6,0.063,3270,5,4,Champions
17174,218,1,66,1,3,At Risk
17175,45,0.0158,1264,3,3,Potential Loyalists
17176,202,1,315,1,3,At Risk
17179,179,0.0163,709,1,2,Hibernating
17180,57,0.0153,644,3,2,Customers Needing Attention
17181,58,0.0063,262,3,2,Customers Needing Attention
17183,8,0.0606,3040,5,4,Champions
17186,47,0.1333,200,3,3,Potential Loyalists
17187,227,1,172,1,3,At Risk
17188,12,0.0199,1807,5,3,Loyal Customers
17189,107,0.0079,312,2,2,Customers Needing Attention
17190,59,1,214,3,3,Potential Loyalists
17191,29,0.0205,1761,4,3,Potential Loyalists
17193,36,0.0493,1512,3,4,Loyal Customers
17194,361,1,172,1,3,At Risk
17197,30,1,523,4,4,Loyal Customers
17198,24,0.0086,471,4,2,Potential Loyalists
17201,54,1,326,3,3,Potential Loyalists
17203,36,0.2308,3101,3,5,Loyal Customers
17204,176,0.0449,1360,2,4,At Risk
17205,54,1,96,3,3,Potential Loyalists
17206,54,1,208,3,3,Potential Loyalists
17211,27,0.0233,2093,4,4,Loyal Customers
17212,254,1,239,1,3,At Risk
17213,41,0.0214,2542,3,4,Loyal Customers
17214,61,0.02,800,3,3,Potential Loyalists
17217,235,1,115,1,3,At Risk
17218,5,0.0274,1682,5,3,Loyal Customers
17219,32,1,105,4,3,Potential Loyalists
17220,25,0.0411,2845,4,4,Loyal Customers
17221,8,0.0667,269,5,3,Loyal Customers
17222,66,1,351,3,3,Potential Loyalists
17223,311,0.0339,253,1,3,At Risk
17226,309,1,402,1,3,At Risk
17227,19,0.0171,879,4,3,Potential Loyalists
17228,16,0.0223,1860,4,4,Loyal Customers
17229,97,0.0426,305,2,3,Customers Needing Attention
17230,265,0.0833,2917,1,4,Cant Lose Them
17231,13,0.0286,2661,5,4,Champions
17232,3,0.1538,409,5,3,Loyal Customers
17233,36,1,166,3,3,Potential Loyalists
17234,183,1,112,1,3,At Risk
17235,26,0.0057,573,4,2,Potential Loyalists
17236,13,0.0171,900,5,3,Loyal Customers
17237,12,0.1667,324,5,3,Loyal Customers
17238,3,0.0459,3371,5,4,Champions
17239,313,1,362,1,3,At Risk
17242,109,0.0274,1104,2,3,Customers Needing Attention
17243,2,0.0705,7827,5,4,Champions
17244,54,1,985,3,4,Loyal Customers
17245,205,1,186,1,3,At Risk
17247,16,1,209,4,3,Potential Loyalists
17248,121,1,324,2,3,Customers Needing Attention
17250,4,0.0077,274,5,2,Potential Loyalists
17251,363,1,249,1,3,At Risk
17252,117,0.0282,322,2,2,Customers Needing Attention
17253,19,1,129,4,3,Potential Loyalists
17254,5,0.1667,263,5,3,Loyal Customers
17255,41,0.0077,278,3,2,Customers Needing Attention
17256,108,0.0097,247,2,2,Customers Needing Attention
17259,149,0.009,542,2,2,Customers Needing Attention
17262,53,0.0159,1218,3,3,Potential Loyalists
17263,209,1,58,1,3,At Risk
17265,139,0.0465,480,2,3,Customers Needing Attention
17266,3,0.0205,265,5,2,Potential Loyalists
17267,128,2,308,2,4,At Risk
17268,108,0.0288,844,2,3,Customers Needing Attention
17272,43,0.0181,1786,3,3,Potential Loyalists
17274,36,1,119,3,3,Potential Loyalists
17277,228,0.0208,995,1,3,At Risk
17278,242,1,164,1,3,At Risk
17279,58,1,116,3,3,Potential Loyalists
17282,131,0.0176,1211,2,3,Customers Needing Attention
17284,61,0.0217,1610,3,3,Potential Loyalists
17286,22,1,142,4,3,Potential Loyalists
17287,27,0.0202,770,4,3,Potential Loyalists
17288,10,0.02,1160,5,3,Loyal Customers
17289,32,0.02,907,4,3,Potential Loyalists
17290,4,0.1429,427,5,4,Champions
17291,309,1,576,1,4,Cant Lose Them
17293,9,0.0226,1791,5,3,Loyal Customers
17295,29,0.0811,457,4,3,Potential Loyalists
17297,18,1,100,4,3,Potential Loyalists
17298,102,0.0833,516,2,3,Customers Needing Attention
17299,12,0.0245,557,5,3,Loyal Customers
17301,22,1,158,4,3,Potential Loyalists
17302,15,0.0171,1104,4,3,Potential Loyalists
17303,362,1,211,1,3,At Risk
17306,11,0.0552,6850,5,4,Champions
17309,96,1,86,2,3,Customers Needing Attention
17311,79,0.0084,1108,2,3,Customers Needing Attention
17312,139,0.1364,683,2,4,At Risk
17313,32,1,2160,4,5,Champions
17314,25,0.0277,2341,4,4,Loyal Customers
17315,2,0.1008,5501,5,5,Champions
17317,47,0.0682,2508,3,4,Loyal Customers
17320,101,0.0112,1069,2,3,Customers Needing Attention
17321,9,0.0333,551,5,3,Loyal Customers
17323,16,0.0252,977,4,3,Potential Loyalists
17324,18,0.0114,790,4,2,Potential Loyalists
17325,281,1,110,1,3,At Risk
17329,15,0.0066,534,4,2,Potential Loyalists
17330,23,0.0435,344,4,3,Potential Loyalists
17333,86,1,432,2,4,At Risk
17334,303,0.2857,312,1,3,At Risk
17337,152,0.025,1655,2,3,Customers Needing Attention
17338,18,0.0232,6090,4,4,Loyal Customers
17339,95,0.0074,236,2,2,Customers Needing Attention
17340,30,0.0325,11542,4,4,Loyal Customers
17341,157,0.0142,694,2,2,Customers Needing Attention
17343,356,1,183,1,3,At Risk
17344,47,1,141,3,3,Potential Loyalists
17345,16,0.022,533,4,3,Potential Loyalists
17346,4,0.0404,2238,5,4,Champions
17347,87,1,216,2,3,Customers Needing Attention
17348,15,0.0176,877,4,3,Potential Loyalists
17349,180,1,87,1,3,At Risk
17350,9,0.0909,1066,5,4,Champions
17351,37,0.0126,591,3,2,Customers Needing Attention
17353,130,0.0769,1200,2,4,At Risk
17354,51,1,1338,3,4,Loyal Customers
17356,312,1,177,1,3,At Risk
17357,25,2,331,4,4,Loyal Customers
17358,304,0.0377,10372,1,4,Cant Lose Them
17359,12,1,63,5,3,Loyal Customers
17360,18,0.0179,491,4,3,Potential Loyalists
17361,50,0.0123,447,3,2,Customers Needing Attention
17362,240,0.0282,283,1,2,Hibernating
17364,1,0.0331,3940,5,4,Champions
17365,13,0.0249,3648,5,4,Champions
17367,239,1,146,1,3,At Risk
17368,24,0.0254,1592,4,3,Potential Loyalists
17370,73,0.0408,354,2,3,Customers Needing Attention
17371,18,0.0087,314,4,2,Potential Loyalists
17372,41,0.0248,1217,3,3,Potential Loyalists
17373,41,0.0147,664,3,2,Customers Needing Attention
17374,219,0.0313,463,1,3,At Risk
17375,200,0.0184,316,1,2,Hibernating
17376,71,0.0083,188,3,1,Promising
17377,24,0.057,3323,4,4,Loyal Customers
17379,12,1,302,5,3,Loyal Customers
17381,9,0.0795,18329,5,4,Champions
17382,66,1,48,3,3,Potential Loyalists
17383,5,1,187,5,3,Loyal Customers
17384,20,0.01,338,4,2,Potential Loyalists
17385,15,1,234,4,3,Potential Loyalists
17386,8,0.0377,2786,5,4,Champions
17387,20,0.1333,672,4,4,Loyal Customers
17388,78,0.019,1145,2,3,Customers Needing Attention
17389,1,0.0934,20724,5,4,Champions
17391,164,1,480,2,4,At Risk
17392,307,0.0377,296,1,3,At Risk
17394,220,1,258,1,3,At Risk
17396,40,0.021,6040,3,4,Loyal Customers
17397,23,2,666,4,4,Loyal Customers
